formula,a,b,c,band_gap,rA,rB,rX,chi_A,chi_B,chi_X,EA_A,EA_B,EA_X,tolerance_factor,octahedral_factor,volume,density,chi_diff_BX,r_ratio_BX,lattice_strain,packing_index,PC1_Size,PC2_Shape,Stability_Tag
CaSnS3,3.922771,5.821185788383411,5.821185788383411,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,132.86149795375115,3.186846748982581,0.6200000000000001,0.9431818181818181,0.21125093143883028,0.12919169781803744,-0.7569719674293839,0.30784804066163957,1
CaSnS3,3.957213050543779,7.731143547823763,8.111719,0.111,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,239.90321752509692,3.529833715336258,0.6200000000000001,0.9431818181818181,0.34797430263548884,0.07154802954444403,0.3198849510327876,0.7388243145502865,1
CaSnS3,4.676422,4.676422,6.142467,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,134.3291361459511,3.15202825661609,0.6200000000000001,0.9431818181818181,0.16387308561811476,0.1277801896726497,-0.8436740029733188,0.13222961683143777,1
CaSnS3,4.781983,7.854605,14.032504,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,527.0690954827661,3.21331101707679,0.6200000000000001,0.9431818181818181,0.5299760228525249,0.032566133439432626,1.6139295330575294,1.7925847712409875,1
CaSnS3,4.952503977083511,4.952503977083511,5.398576999999999,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,124.56235415941735,3.399174940744779,0.6200000000000001,0.9431818181818181,0.05048628421975174,0.13779927820989335,-0.7572811487271237,-0.17038298133485966,1
CaSnS3,5.011115,5.011115,5.011115,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,125.83547952155796,3.364784196227661,0.6200000000000001,0.9431818181818181,0.0,0.1364051105503373,-0.7753894810477153,-0.2888217338750797,1
CaSnS3,5.205274,5.205274,5.205274,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,141.03626094188232,3.00213030316611,0.6200000000000001,0.9431818181818181,0.0,0.12170347101279112,-0.6007275601946047,-0.3322765124134648,1
CaSnS3,5.364158,6.700657,14.315411,1.584,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,514.5442982539549,3.2915279345677853,0.6200000000000001,0.9431818181818181,0.5491224567048252,0.033358843064705726,1.45360754153294,1.6786372103626532,1
CaSnS3,5.7033890963729625,5.7033890963729625,4.12008,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,131.57279279396633,3.218060693458842,0.6200000000000001,0.9431818181818181,0.176621166044085,0.13045708106364642,-0.4040523215792531,-0.8175902915183512,1
CaSnS3,6.484474652660923,6.484474652660923,9.421745,0.424699999999999,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,221.28021666936272,3.826905443169613,0.6200000000000001,0.9431818181818181,0.2272149942196103,0.07756953040650805,1.016439274930883,0.07493559762070828,1
CaSnS3,6.551173,6.915074,10.30842,0.2488,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,466.99045618656936,3.626705661408289,0.6200000000000001,0.9431818181818181,0.2614802516765865,0.03675578862030387,1.3400642058387575,0.23537266444195637,1
CaSnS3,6.711314505088404,6.711314505088404,6.351312,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,247.7474765594473,3.418071002771809,0.6200000000000001,0.9431818181818181,0.03153355364741291,0.06928265318243979,0.6969129488642245,-0.754342991051113,1
CaSnS3,6.730638,7.06358,9.634918,0.9076,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,458.0671251767284,3.697355339835932,0.6200000000000001,0.9431818181818181,0.20351795997165972,0.03747180609975118,1.3547110894919068,-0.0046334445859568954,1
CaSnS3,6.794789140914529,6.794789140914529,6.794789173615985,0.397999999999999,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,235.5703956907269,3.594757580445283,0.6200000000000001,0.9431818181818181,2.778628501938668e-09,0.07286400502475572,0.8291714851520583,-0.68802632021398,1
CaSnS3,6.837030788874656,6.837031,10.36528591951896,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,387.99217183951856,3.273848780077953,0.6200000000000001,0.9431818181818181,0.25421309428324596,0.04423955878777999,1.4274373432723704,0.13556560011107818,1
CaSnS3,6.873899980017457,6.873899980017457,12.252586,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,501.3774637944209,3.377967805848391,0.6200000000000001,0.9431818181818181,0.35830842968600624,0.03423489034666863,1.7544415601645569,0.5642137604036342,1
CaSnS3,6.959651013151019,6.959651013151019,6.959651013151019,0.6919000000000001,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,237.9532205990824,3.558760261810052,0.6200000000000001,0.9431818181818181,1.5629978606009309e-16,0.07213435671128297,0.977478235145812,-0.7249241083493265,1
CaSnS3,6.964365572790174,6.964365572790174,15.345785632596234,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,630.1849156487176,3.359404694596718,0.6200000000000001,0.9431818181818181,0.4958935955514445,0.027237406147088482,2.312639104936992,1.252933429106383,1
CaSnS3,6.993941,10.74142788314482,12.557810372259729,1.1208,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,883.993703306268,2.873838792529319,0.6200000000000001,0.9431818181818181,0.2809779875434905,0.019417109455751383,3.2657739606494185,0.393259366840363,1
CaSnS3,7.025877,8.89425,12.551392842603088,0.6837000000000001,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,763.1222389932685,3.329028125644253,0.6200000000000001,0.9431818181818181,0.2961485821038649,0.022492598981176105,2.5994739044798965,0.47123091105600023,1
CaSnS3,7.08728,7.120834,9.419872,0.8479000000000001,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,475.39592434803626,3.562581933360378,0.6200000000000001,0.9431818181818181,0.16977430927433598,0.03610591007660102,1.4749946095992095,-0.2044288866370502,1
CaSnS3,7.274019639805903,7.274019639805903,17.73715,0.2672,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,777.3925338958659,3.267918440355781,0.6200000000000001,0.9431818181818181,0.5613308701125425,0.022079711017126993,2.9217615315364474,1.675136230468409,1
CaSnS3,7.34034054087983,7.34034054087983,7.340340401034546,1.6173000000000002,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,245.89291981375573,3.443850543883626,0.6200000000000001,0.9431818181818181,1.099945054435532e-08,0.06980519206609787,1.3199396191154775,-0.8101263679930703,1
CaSnS3,7.687584,9.261235423748229,15.561592765137538,1.3995,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,1095.1147273793472,3.093076714123663,0.6200000000000001,0.9431818181818181,0.38450000734429035,0.01567379386483861,3.4596066147381244,0.892400344721665,1
CaSnS3,7.724498,7.747260026220625,7.747260026220625,0.0001,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,401.5107349220729,3.163620765215991,0.6200000000000001,0.9431818181818181,0.001697960947715111,0.042750046268686205,1.677480443194226,-0.8918711985196306,1
CaSnS3,8.111912,7.874281,8.694372711301547,0.6332999999999991,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,503.2224859742892,3.365582775969202,0.6200000000000001,0.9431818181818181,0.051290028900782,0.03410937105097843,2.0194000968773156,-0.8333796050704104,1
CaSnS3,8.607266,8.745713548621003,11.84583590714294,1.8766999999999991,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,812.6798833796337,3.126022249189184,0.6200000000000001,0.9431818181818181,0.18813760870531906,0.021120988529839835,3.024667486406584,-0.3359664604624521,1
CaSnS3,9.064421627020224,9.064421627020224,9.064421627020224,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,526.6296381842685,3.215992432774672,0.6200000000000001,0.9431818181818181,0.0,0.03259330894188469,2.8708917692780243,-1.1959933912555376,1
CaSnS3,9.313431,9.605147245303948,10.34168932509017,1.7213,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,893.9766403828442,2.841746956414052,0.6200000000000001,0.9431818181818181,0.05433196408387585,0.019200280767898033,3.3651292221669875,-1.0235649746656548,1
CaSnS3,9.368545,4.133447,6.5090380002584105,0.371399999999999,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,252.0584884446196,3.359610981019558,0.6200000000000001,0.9431818181818181,0.3929743729745841,0.06809769669417064,0.7710609771534578,-1.6768441964725405,1
CaSnS3,9.974729,9.974729,9.974729,0.4264,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,992.4378425645772,3.41308414217441,0.6200000000000001,0.9431818181818181,0.0,0.017295392979914437,3.68978779949757,-1.399729531711016,1
CaSnS3,10.024154,5.023836,10.017108176615146,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,504.4057838618343,3.357687372869991,0.6200000000000001,0.9431818181818181,0.34528926876752014,0.03402935304166636,1.8998661597818927,-1.161856277515538,1
CaSnS3,10.20624480311897,10.20624480311897,10.2062445470068,0.0,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,373.4980460297501,3.400895163867674,0.6200000000000001,0.9431818181818181,1.448783898533916e-08,0.0459563381328255,3.898055183365121,-1.4515452069743124,1
CaSnS3,10.208588,7.359663,7.423239505246345,1.3663,1.14,0.83,0.88,1.0,1.96,2.58,0.024551,1.1120702,2.07710426,0.8354218880534671,0.943181818181818,550.3127730062115,3.077589716886972,0.6200000000000001,0.9431818181818181,0.1952807018613191,0.031190630741727447,2.4133660571082665,-1.9669318384160135,1
CaTcN3,3.638906311598888,6.367023436859787,6.43767375164263,0.474,1.14,0.7416666666666667,0.63,1.0,1.9,3.04,0.024551,0.552,-0.07,0.9125890891467208,1.1772486772486772,137.57271785455993,4.34766333811324,1.1400000000000001,1.1772486772486772,0.2911524525145293,0.08037170102031801,-0.5651674019840095,0.5423777068793535,1
CaTcN3,7.398940413721413,7.398940413721413,6.239396578432003,1.406499999999999,1.14,0.7416666666666667,0.63,1.0,1.9,3.04,0.024551,0.552,-0.07,0.9125890891467208,1.1772486772486772,317.7861076091947,3.764292065759019,1.1400000000000001,1.1772486772486772,0.09546809682528964,0.03479369639895277,1.1885263501230325,-1.0970181096583145,1
CaTcO3,3.927182918335229,3.938709003447448,3.948519326593451,0.0,1.14,0.7416666666666667,1.26,1.0,1.9,3.44,0.024551,0.552,1.461112979,0.847949669476285,0.5886243386243386,61.07512273289564,5.059126951177647,1.54,0.5886243386243386,0.0027118648817272815,0.5411734726030716,-1.7428612564273671,-0.04176657044973413,1
CaTcO3,3.9378651473966193,3.9378651473966193,3.938709906740785,0.0,1.14,0.7416666666666667,1.26,1.0,1.9,3.44,0.024551,0.552,1.461112979,0.847949669476285,0.5886243386243386,61.07621566601265,5.059036420234826,1.54,0.5886243386243386,0.00012384557196992062,0.5411637885320497,-1.7407314728450702,-0.0484179391165452,1
CaTcO3,5.42016857,5.59445017,7.74489509,0.0,1.14,0.7416666666666667,1.26,1.0,1.9,3.44,0.024551,0.552,1.461112979,0.847949669476285,0.5886243386243386,234.84739259201064,5.262767383604945,1.54,0.5886243386243386,0.20706395003254938,0.140739208957027,0.025637266415809684,0.15977789918925894,1
CaTcO3,5.499367206106535,5.499367206106535,5.499367246385805,0.0,1.14,0.7416666666666667,1.26,1.0,1.9,3.44,0.024551,0.552,1.461112979,0.847949669476285,0.5886243386243386,119.52833820373252,5.170101151039446,1.54,0.5886243386243386,4.228713375013498e-09,0.2765221767133027,-0.3361666305942296,-0.3980975832600803,1
CaTeO3,5.69158575,8.463031368884868,11.343008223055287,3.2993,1.2933333333333332,1.14,1.26,2.1,1.0,3.44,1.9708757,0.024551,1.461112979,0.7523966682382525,0.9047619047619048,512.6112811998438,4.191933759212914,2.44,0.9047619047619047,0.33248801190964594,0.07882241465988524,1.7502560430293732,0.7543275698071241,0
CaTeO3,6.551254,8.23491,13.777608,3.5191,1.2933333333333332,1.14,1.26,2.1,1.0,3.44,1.9708757,0.024551,1.461112979,0.7523966682382525,0.9047619047619048,743.2879959459007,3.854643236960351,2.44,0.9047619047619047,0.39711286416755476,0.0543601661623094,2.374871925681747,0.9882937395730291,0
CaTiO3,3.889471,3.889471,3.889471,1.8284999999999991,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,58.83985762289643,3.836497971925326,1.9,0.6759259259259259,0.0,0.5766660054789946,-1.7844001143604464,-0.03778628551106682,1
CaTiO3,5.37204886,5.46279649,7.63635962,2.3053,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,224.09973769300063,4.02925941391082,1.9,0.6759259259259259,0.20820089084127721,0.1514100195192162,-0.05787004423377084,0.16046942893894278,1
CaTiO3,5.410401931574983,5.410401931574983,5.410401931574983,2.1586,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,112.52875726749468,4.01211210218927,1.9,0.6759259259259259,2.0105566613454081e-16,0.3015313283669385,-0.41619818710599227,-0.37818625050764465,1
CaTiO3,5.411361367000652,5.411361367000652,7.68509595,2.1378,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,225.02899171175915,4.012620644503752,1.9,0.6759259259259259,0.21278703276284092,0.15078477399841345,-0.05427954584049997,0.1584438748825309,1
CaTiO3,5.441143344248945,5.441143344248945,5.441143344248945,2.2434,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,112.41312515722096,4.016239102380592,1.9,0.6759259259259259,0.0,0.30184149413952016,-0.3885437688849856,-0.38506649442991536,1
CaTiO3,5.923774920465834,5.923774920465834,5.923775101378259,3.570599999999999,1.14,0.8516666666666667,1.26,1.0,1.54,3.44,0.024551,0.075545,1.461112979,0.803778652755342,0.6759259259259259,124.95341697913328,3.613170410158765,1.9,0.6759259259259259,1.7632310035352834e-08,0.2715487617598708,0.04562288702162127,-0.49308435590783795,1
CaTlBr3,7.406002467502111,7.406002467502111,10.87564125,3.7234,1.3325,1.14,0.8825000000000001,1.62,1.0,2.96,0.32005319,0.024551,3.3635883,0.7745256249093035,1.2917847025495748,328.6284841078922,4.892994481821508,1.96,1.2917847025495748,0.23394866979700177,0.07532237741512318,1.9299659578282176,-0.005615830692579456,0
CaTlCl3,4.070888618479695,7.075985435579884,10.33872924,4.2088,1.3325,1.14,0.7799999999999999,1.62,1.0,3.16,0.32005319,0.024551,3.61272528,0.7781191065535125,1.4615384615384617,285.1063935878464,4.086550330740566,2.16,1.4615384615384617,0.4377074337514943,0.07744355362208055,0.4758532382152814,1.2508871406380142,0
CaTlCl3,5.40007419609342,5.40007419609342,5.397680296140556,3.9626,1.3325,1.14,0.7799999999999999,1.62,1.0,3.16,0.32005319,0.024551,3.61272528,0.7781191065535125,1.4615384615384617,157.40066040659983,3.701069690568498,2.16,1.4615384615384617,0.00025598223233370493,0.14027674485470318,-0.4258689680434247,-0.3764400139764633,0
CaTlF3,4.463129183002214,4.465590355078042,4.465846833398424,4.545999999999999,1.3325,1.14,0.705,1.62,1.0,3.98,0.32005319,0.024551,3.401189824,0.7810014450922447,1.6170212765957446,89.00543654733717,5.624154326858971,2.98,1.6170212765957446,0.00033606626520386754,0.23054260523865971,-1.2670137145892415,-0.16565856820317398,0
CaTlF3,4.470460416110901,4.470460416110901,4.45005966,4.456399999999999,1.3325,1.14,0.705,1.62,1.0,3.98,0.32005319,0.024551,3.401189824,0.7810014450922447,1.6170212765957446,88.93294788836994,5.628738537937754,2.98,1.6170212765957446,0.00263872732227689,0.23073051899487004,-1.264992074265131,-0.17263444774059875,0
CaTlF3,4.51086491101762,4.51086491101762,4.508624306634785,4.4565,1.3325,1.14,0.705,1.62,1.0,3.98,0.32005319,0.024551,3.401189824,0.7810014450922447,1.6170212765957446,91.74087869651436,5.456458649449334,2.98,1.6170212765957446,0.0002868247640694265,0.22366850539885832,-1.2257611979715737,-0.17738964813560115,0
CaTlF3,6.256542655076574,6.25654327089994,6.256544007683898,4.6281,1.3325,1.14,0.705,1.62,1.0,3.98,0.32005319,0.024551,3.401189824,0.7810014450922447,1.6170212765957446,174.91206828325397,5.723793858077697,2.98,1.6170212765957446,1.0823940060514166e-07,0.11731349027785674,0.3449751276438077,-0.5675609472136148,0
CaTlI3,7.925339799318744,7.925339799318744,11.65178533,3.2233,1.3325,1.14,1.2733333333333334,1.62,1.0,2.66,0.32005319,0.024551,3.059046537,0.7636246063438232,0.8952879581151831,404.7941461537616,5.129160286873277,1.6600000000000001,0.8952879581151831,0.23468416403858902,0.10390518673070293,2.4379318048443173,-0.061214965891380216,0
CaTmO3,4.272108,4.272108,4.272108,0.0,1.14,1.095,1.26,1.0,1.25,3.44,0.024551,1.02922,1.461112979,0.7207272137586825,0.8690476190476191,77.96984479230309,5.473601075707324,2.19,0.8690476190476191,0.0,0.4725280850477379,-1.4401867973909948,-0.12342437643444429,0
CaVO3,3.830406,3.830406,3.830406,0.0,1.14,0.7775000000000001,1.26,1.0,1.63,3.44,0.024551,0.527662,1.461112979,0.8330368532032869,0.6170634920634921,56.19975561423256,4.107568071709151,1.81,0.6170634920634921,0.0,0.5927443870584621,-1.8375339188979076,-0.024566931814510144,1
CaVO3,5.31108468,5.3541072280012285,7.551772193198251,0.433899999999999,1.14,0.7775000000000001,1.26,1.0,1.63,3.44,0.024551,0.527662,1.461112979,0.8330368532032869,0.6170634920634921,214.7429867546256,4.299918247158427,1.81,0.6170634920634921,0.21102680334251286,0.15512539057891303,-0.1339609762472037,0.1709280386212115,1
CaVO3,5.381454,5.437594,7.682538597074408,0.2606,1.14,0.7775000000000001,1.26,1.0,1.63,3.44,0.024551,0.527662,1.461112979,0.8330368532032869,0.6170634920634921,224.8006192053436,4.10753889584289,1.81,0.6170634920634921,0.21283997726939788,0.1481850442056158,-0.056258065518393394,0.1687814404106781,1
CaWN3,3.629991135669576,5.796946248869757,7.449862649503886,0.5612,1.14,0.7666666666666666,0.63,1.0,2.36,3.04,0.024551,0.81650082,-0.07,0.8962539622526864,1.2169312169312168,145.95522033096265,6.051179304803491,0.6800000000000002,1.2169312169312168,0.34053106872762684,0.07698013967071732,-0.6167806789582094,0.8135864261533139,1
CaWO3,4.099486910460015,4.099486910460015,4.128679096565874,0.0,1.14,0.7666666666666666,1.26,1.0,2.36,3.44,0.024551,0.81650082,1.461112979,0.8374897640139954,0.6084656084656084,69.25007416783295,6.5202453335588775,1.08,0.6084656084656084,0.00410153902432118,0.47986860024540534,-1.5908380581584487,-0.07789752136153433,1
