formula,rA,rB,rX,chi_A,chi_B,chi_X,tolerance_factor,octahedral_factor,volume,density
FASrCl3,2.53,1.32,0.7799999999999999,2.57,0.95,3.16,1.1147033070654004,1.6923076923076925,74.08800000000001,5.357721575975733
FASrF3,2.53,1.32,0.705,2.57,0.95,3.98,1.1297955192344633,1.8723404255319152,66.43012499999999,4.741379873291885
FASrO3,2.53,1.32,1.26,2.57,0.95,3.44,1.0388912645417365,1.0476190476190477,137.38809600000002,2.1838152740499153
FASrS3,2.53,1.32,0.88,2.57,0.95,2.58,1.096181046676096,1.5,85.18400000000003,4.461691896804129
FASrSe3,2.53,1.32,1.0133333333333334,2.57,0.95,2.55,1.073954334208931,1.3026315789473684,101.62962962962965,6.038427611875988
FAYI3,2.53,1.04,1.2733333333333334,2.57,1.22,2.66,1.162724341598425,0.8167539267015707,99.03863229629631,8.629612255360556
FAYBr3,2.53,1.04,0.8825000000000001,2.57,1.22,2.96,1.255327093177458,1.178470254957507,56.84457612500001,10.916101669989962
FAYCl3,2.53,1.04,0.7799999999999999,2.57,1.22,3.16,1.2861961235370005,1.3333333333333335,48.228543999999985,8.274728969410853
FAYF3,2.53,1.04,0.705,2.57,1.22,3.98,1.3110807601431447,1.4751773049645391,42.50854900000001,7.4598103013038575
FAYO3,2.53,1.04,1.26,2.57,1.22,3.44,1.1653649837033393,0.8253968253968255,97.33599999999998,3.1043547771210234
FAYS3,2.53,1.04,0.88,2.57,1.22,2.58,1.2560407826496935,1.1818181818181819,56.62310399999999,6.749895177166177
FAYSe3,2.53,1.04,1.0133333333333334,2.57,1.22,2.55,1.2204026525101486,1.026315789473684,69.257746962963,8.891689995893499
FAZrI3,2.53,0.86,1.2733333333333334,2.57,1.33,2.66,1.2608292079207921,0.675392670157068,77.6722962962963,11.053033122110508
FAZrBr3,2.53,0.86,0.8825000000000001,2.57,1.33,2.96,1.385002201798372,0.9745042492917846,42.32610912500001,14.751430119388797
FAZrCl3,2.53,0.86,0.7799999999999999,2.57,1.33,3.16,1.4273639907544762,1.1025641025641026,35.28755199999999,11.418406094148555
FAZrF3,2.53,0.86,0.705,2.57,1.33,3.98,1.4618759913417174,1.2198581560283688,30.664296999999998,10.466738576748
FAZrO3,2.53,0.86,1.26,2.57,1.33,3.44,1.264311067225321,0.6825396825396826,76.225024,4.014625763855842
FAZrS3,2.53,0.86,0.88,2.57,1.33,2.58,1.3859760360272482,0.9772727272727273,42.144192,9.160206113830748
FAZrSe3,2.53,0.86,1.0133333333333334,2.57,1.33,2.55,1.3376655408296292,0.8486842105263157,52.59387496296298,11.782130235890673
FANbI3,2.53,0.82,1.2733333333333334,2.57,1.6,2.66,1.2849214857791513,0.643979057591623,73.38463762962962,11.73690045314326
FANbBr3,2.53,0.82,0.8825000000000001,2.57,1.6,2.96,1.4175426353208005,0.9291784702549574,39.477655125000005,15.886565755054365
FANbCl3,2.53,0.82,0.7799999999999999,2.57,1.6,3.16,1.4630480905233383,1.0512820512820513,32.767999999999994,12.381632135619919
FANbF3,2.53,0.82,0.705,2.57,1.6,3.98,1.5002202796392052,1.1631205673758864,28.372624999999996,11.410608054572583
FANbO3,2.53,0.82,1.26,2.57,1.6,3.44,1.2886247415950387,0.6507936507936507,71.991296,4.289527837039347
FANbS3,2.53,0.82,0.88,2.57,1.6,2.58,1.418587236874948,0.9318181818181818,39.303999999999995,9.893222273470037
FANbSe3,2.53,0.82,1.0133333333333334,2.57,1.6,2.55,1.3668509708113668,0.8092105263157894,49.296296296296305,12.626944703879413
FAMoI3,2.53,0.775,1.2733333333333334,2.57,2.16,2.66,1.3131500294048932,0.6086387434554974,68.75303662962963,12.600836143247037
FAMoBr3,2.53,0.775,0.8825000000000001,2.57,2.16,2.96,1.4560279557367497,0.8781869688385269,36.42928087500001,17.35422470840476
FAMoCl3,2.53,0.775,0.7799999999999999,2.57,2.16,3.16,1.505387102789287,0.9935897435897437,30.080230999999998,13.655443141100346
FAMoF3,2.53,0.775,0.705,2.57,2.16,3.98,1.545835085439046,1.0992907801418441,25.934336,12.67765118898891
FAMoO3,2.53,0.775,1.26,2.57,2.16,3.44,1.3171201290013173,0.6150793650793651,67.41914300000002,4.655150103112551
FAMoS3,2.53,0.775,0.88,2.57,2.16,2.58,1.4571590952794027,0.8806818181818182,36.264691,10.861274690252754
FAMoSe3,2.53,0.775,1.0133333333333334,2.57,2.16,2.55,1.401245170449677,0.7648026315789473,45.75466729629631,13.71442973560543
FATcI3,2.53,0.7416666666666667,1.2733333333333334,2.57,1.9,2.66,1.3348729413884315,0.5824607329842931,65.45082700000002,13.288854842975407
FATcBr3,2.53,0.7416666666666667,0.8825000000000001,2.57,1.9,2.96,1.4859105202464833,0.8404154863078376,34.27533957870371,18.544607420909255
FATcCl3,2.53,0.7416666666666667,0.7799999999999999,2.57,1.9,3.16,1.5383638191702131,0.950854700854701,28.18698137037036,14.694006040750196
FATcF3,2.53,0.7416666666666667,0.705,2.57,1.9,3.98,1.5814534053800375,1.0520094562647755,24.221186370370376,13.715565000874456
FATcO3,2.53,0.7416666666666667,1.26,2.57,1.9,3.44,1.3390538530479668,0.5886243386243386,64.16013337037039,4.944924585674218
FATcS3,2.53,0.7416666666666667,0.88,2.57,1.9,2.58,1.4871109780189589,0.8428030303030304,34.117308037037034,11.645161467953626
FATcSe3,2.53,0.7416666666666667,1.0133333333333334,2.57,1.9,2.55,1.4278595136680943,0.731907894736842,43.24355100000001,14.589920243740638
FARuI3,2.53,0.6609999999999999,1.2733333333333334,2.57,2.2,2.66,1.3905405705140563,0.519109947643979,57.90071603762964,15.109735653046274
FARuBr3,2.53,0.6609999999999999,0.8825000000000001,2.57,2.2,2.96,1.5635674354607474,0.7490084985835692,29.41777950299999,21.780049399549636
FARuCl3,2.53,0.6609999999999999,0.7799999999999999,2.57,2.2,3.16,1.6244808777497162,0.8474358974358974,23.93767296799999,17.515388784123378
FARuF3,2.53,0.6609999999999999,0.705,2.57,2.2,3.98,1.6748432843702694,0.9375886524822694,20.391167167999996,16.541732377410444
FARuO3,2.53,0.6609999999999999,1.26,2.57,2.2,3.44,1.3952834266099328,0.5246031746031745,56.71162368799998,5.6842843504492695
FARuS3,2.53,0.6609999999999999,0.88,2.57,2.2,2.58,1.5649567181618504,0.7511363636363635,29.275067367999995,13.7454691386312
FARuSe3,2.53,0.6609999999999999,1.0133333333333334,2.57,2.2,2.55,1.496651471125327,0.6523026315789472,37.55050286429629,16.937667560395138
FARhI3,2.53,0.745,1.2733333333333334,2.57,2.28,2.66,1.3326683617990205,0.5850785340314135,65.77618262962964,13.346966471051772
FARhBr3,2.53,0.745,0.8825000000000001,2.57,2.28,2.96,1.4828671807272895,0.8441926345609064,34.48680637499999,18.66710052827159
FARhCl3,2.53,0.745,0.7799999999999999,2.57,2.28,3.16,1.5350012753031743,0.9551282051282052,28.372624999999996,14.884968850167525
FARhF3,2.53,0.745,0.705,2.57,2.28,3.98,1.5778178803101985,1.0567375886524824,24.389,13.95519377001346
FARhO3,2.53,0.745,1.26,2.57,2.28,3.44,1.3368276621035815,0.5912698412698413,64.48120099999998,5.046633447770775
FARhS3,2.53,0.745,0.88,2.57,2.28,2.58,1.484060493961484,0.8465909090909091,34.328125,11.810942943692883
FARhSe3,2.53,0.745,1.0133333333333334,2.57,2.28,2.55,1.425152670988155,0.7351973684210525,43.4904212962963,14.694406397859005
FAPdI3,2.53,0.84625,1.2733333333333334,2.57,2.2,2.66,1.269008363387941,0.6645942408376962,76.18008883275463,11.60078202395848
FAPdBr3,2.53,0.84625,0.8825000000000001,2.57,2.2,2.96,1.396018126758446,0.9589235127478752,41.332013859375,15.716746458918385
FAPdCl3,2.53,0.84625,0.7799999999999999,2.57,2.2,3.16,1.4394324026670815,1.0849358974358976,34.40740470312498,12.443883634348412
FAPdF3,2.53,0.84625,0.705,2.57,2.2,3.98,1.4748337962609428,1.200354609929078,29.863133140625003,11.592531841511526
FAPdO3,2.53,0.84625,1.26,2.57,2.2,3.44,1.2725647299787206,0.6716269841269841,74.75147070312502,4.4313387223874035
FAPdS3,2.53,0.84625,0.88,2.57,2.2,2.58,1.3970156713612811,0.9616477272727272,41.15295845312499,9.994023325699958
FAPdSe3,2.53,0.84625,1.0133333333333334,2.57,2.2,2.55,1.3475564130786497,0.8351151315789472,51.4442597494213,12.535937518515262
FAAgI3,2.53,1.0866666666666667,1.2733333333333334,2.57,1.93,2.66,1.1397326173295295,0.8534031413612565,105.15404800000005,8.427192969328127
FAAgBr3,2.53,1.0866666666666667,0.8825000000000001,2.57,1.93,2.96,1.2255774879223003,1.231350330500472,61.08539882870371,10.673739450896973
FAAgCl3,2.53,1.0866666666666667,0.7799999999999999,2.57,1.93,3.16,1.2540412204485754,1.3931623931623933,52.034370370370375,8.274657425627412
FAAgF3,2.53,1.0866666666666667,0.705,2.57,1.93,3.98,1.2769316798789516,1.541371158392435,46.01099537037036,7.576323178869761
FAAgO3,2.53,1.0866666666666667,1.26,2.57,1.93,3.44,1.1421901118683297,0.8624338624338624,103.38182637037038,3.227394478157572
FAAgS3,2.53,1.0866666666666667,0.88,2.57,1.93,2.58,1.226236425095294,1.2348484848484849,60.85303703703705,6.798156603715958
FAAgSe3,2.53,1.0866666666666667,1.0133333333333334,2.57,1.93,2.55,1.193282593565479,1.0723684210526314,74.08800000000001,8.737000253650088
FACdI3,2.53,1.09,1.2733333333333334,2.57,1.69,2.66,1.1381250960074851,0.856020942408377,105.60024562962963,8.463021291964777
FACdBr3,2.53,1.09,0.8825000000000001,2.57,1.69,2.96,1.2235063810563565,1.2351274787535411,61.39613362500001,10.74258696123201
FACdCl3,2.53,1.09,0.7799999999999999,2.57,1.69,3.16,1.2518058528541929,1.3974358974358978,52.31362400000001,8.374687679280358
FACdF3,2.53,1.09,0.705,2.57,1.69,3.98,1.2745604047074028,1.546099290780142,46.26827899999999,7.697235592136014
FACdO3,2.53,1.09,1.26,2.57,1.69,3.44,1.140569984050077,0.8650793650793651,103.82300000000001,3.2863393349050907
FACdS3,2.53,1.09,0.88,2.57,1.69,2.58,1.224161574968229,1.2386363636363638,61.162984000000016,6.887043784321872
FACdSe3,2.53,1.09,1.0133333333333334,2.57,1.69,2.55,1.1913914959528553,1.075657894736842,74.44136029629631,8.796864342406188
FAInI3,2.53,0.94,1.2733333333333334,2.57,1.78,2.66,1.2152570678754622,0.7382198952879581,86.74220562962964,10.348989072205965
FAInBr3,2.53,0.94,0.8825000000000001,2.57,1.78,2.96,1.3242064947235463,1.065155807365439,48.427561125000004,13.70191477941782
FAInCl3,2.53,0.94,0.7799999999999999,2.57,1.78,3.16,1.3609749679286867,1.2051282051282053,40.70758399999998,10.860562821196153
FAInF3,2.53,0.94,0.705,2.57,1.78,3.98,1.390781718206558,1.3333333333333333,35.611289,10.112940726899641
FAInO3,2.53,0.94,1.26,2.57,1.78,3.44,1.2183361193262183,0.7460317460317459,85.18400000000003,4.052341046765416
FAInS3,2.53,0.94,0.88,2.57,1.78,2.58,1.325054012465611,1.0681818181818181,48.228543999999985,8.81696034090501
FAInSe3,2.53,0.94,1.0133333333333334,2.57,1.78,2.55,1.2828806040038425,0.9276315789473683,59.6237202962963,11.050091401147288
FASnI3,2.53,0.83,1.2733333333333334,2.57,1.96,2.66,1.27881250882616,0.6518324607329842,74.44136029629631,12.145897168919895
FASnBr3,2.53,0.83,0.8825000000000001,2.57,1.96,2.96,1.4092650140926501,0.9405099150141641,40.177390624999994,16.67637629523256
FASnCl3,2.53,0.83,0.7799999999999999,2.57,1.96,3.16,1.4539608353026963,1.064102564102564,33.386247999999995,13.435778780663545
FASnF3,2.53,0.83,0.705,2.57,1.96,3.98,1.4904468576220118,1.177304964539007,28.934442999999995,12.669945779801072
FASnO3,2.53,0.83,1.26,2.57,1.96,3.44,1.282459072974967,0.6587301587301587,73.03463199999999,4.814942982678638
FASnS3,2.53,0.83,0.88,2.57,1.96,2.58,1.4102914050803577,0.9431818181818181,40.001687999999994,10.791847805543696
FASnSe3,2.53,0.83,1.0133333333333334,2.57,1.96,2.55,1.3594358660872545,0.8190789473684209,50.10737096296296,13.277697777349621
FASbI3,2.53,0.8300000000000001,1.2733333333333334,2.57,2.05,2.66,1.27881250882616,0.6518324607329843,74.44136029629631,12.213934111248781
FASbBr3,2.53,0.8300000000000001,0.8825000000000001,2.57,2.05,2.96,1.40926501409265,0.9405099150141644,40.17739062500001,16.80243631203742
FASbCl3,2.53,0.8300000000000001,0.7799999999999999,2.57,2.05,3.16,1.4539608353026963,1.0641025641025643,33.386247999999995,13.587480838869155
FASbF3,2.53,0.8300000000000001,0.705,2.57,2.05,3.98,1.4904468576220116,1.1773049645390072,28.93444300000001,12.844988462923151
FASbO3,2.53,0.8300000000000001,1.26,2.57,2.05,3.44,1.282459072974967,0.6587301587301588,73.03463199999999,4.884290392238571
FASbS3,2.53,0.8300000000000001,0.88,2.57,2.05,2.58,1.4102914050803577,0.9431818181818182,40.001687999999994,10.918461525878774
FASbSe3,2.53,0.8300000000000001,1.0133333333333334,2.57,2.05,2.55,1.3594358660872545,0.819078947368421,50.107370962962975,13.37877597083749
FATeI3,2.53,1.2933333333333332,1.2733333333333334,2.57,2.1,2.66,1.0479619390510482,1.0157068062827224,135.269037037037,6.7932740911338865
FATeBr3,2.53,1.2933333333333332,0.8825000000000001,2.57,2.1,2.96,1.109168749123093,1.4655335221907457,82.40752375462962,8.309627456165137
FATeCl3,2.53,1.2933333333333332,0.7799999999999999,2.57,2.1,3.16,1.1290403270919651,1.6581196581196582,71.30128829629629,6.498238543488429
FATeF3,2.53,1.2933333333333332,0.705,2.57,2.1,3.98,1.1448720232442644,1.83451536643026,63.84013329629627,5.973677397754929
FATeO3,2.53,1.2933333333333332,1.26,2.57,2.1,3.44,1.0497413038580996,1.0264550264550263,133.17188029629628,2.75148271082953
FATeS3,2.53,1.2933333333333332,0.88,2.57,2.1,2.58,1.1096311208684408,1.4696969696969695,82.12379496296296,5.436361853774447
FATeSe3,2.53,1.2933333333333332,1.0133333333333334,2.57,2.1,2.55,1.0863699912518088,1.276315789473684,98.1848557037037,6.92645582205724
FACsI3,2.53,1.81,1.2733333333333334,2.57,0.79,2.66,0.8723575060208724,1.4214659685863873,234.50462962962968,3.9561255663735038
FACsBr3,2.53,1.81,0.8825000000000001,2.57,0.79,2.96,0.8963291872362723,2.0509915014164304,156.15544162499998,4.441637965624403
FACsCl3,2.53,1.81,0.7799999999999999,2.57,0.79,3.16,0.9038134922151896,2.3205128205128207,138.991832,3.396911092457339
FACsF3,2.53,1.81,0.705,2.57,0.79,3.98,0.9096763127036929,2.567375886524823,127.26352700000002,3.0658468031939803
FACsO3,2.53,1.81,1.26,2.57,0.79,3.44,0.873074743491101,1.4365079365079365,231.47554400000007,1.6210362260918276
FACsS3,2.53,1.81,0.88,2.57,0.79,2.58,0.8965049452369559,2.0568181818181817,155.72087199999999,2.9235951253743293
FACsSe3,2.53,1.81,1.0133333333333334,2.57,0.79,2.55,0.8875655654619266,1.7861842105263157,180.04308829629628,3.826212869485275
FABaI3,2.53,1.49,1.2733333333333334,2.57,0.89,2.66,0.9733783993598394,1.170157068062827,168.80675229629637,5.53930499204524
FABaBr3,2.53,1.49,0.8825000000000001,2.57,0.89,2.96,1.01722501017225,1.6883852691218129,106.83379362500001,6.560922712300963
FABaCl3,2.53,1.49,0.7799999999999999,2.57,0.89,3.16,1.0312233237168902,1.9102564102564104,93.57666400000001,5.123982843167589
FABaF3,2.53,1.49,0.705,2.57,0.89,3.98,1.0422942717311108,2.1134751773049647,84.60451899999998,4.698481914319876
FABaO3,2.53,1.49,1.26,2.57,0.89,3.44,0.9746688954609748,1.1825396825396826,166.375,2.299459457571175
FABaS3,2.53,1.49,0.88,2.57,0.89,2.58,1.0175520264503846,1.6931818181818181,106.49642400000002,4.34387456308703
FABaSe3,2.53,1.49,1.0133333333333334,2.57,0.89,2.55,1.0010226816860874,1.470394736842105,125.50066696296298,5.5475841150845815
FALaI3,2.53,1.172,1.2733333333333334,2.57,1.1,2.66,1.0999600505306801,0.9204188481675392,116.97799972029627,8.015979588434597
FALaBr3,2.53,1.172,0.8825000000000001,2.57,1.1,2.96,1.1746733203376312,1.3280453257790366,69.375867029,10.141126382023128
FALaCl3,2.53,1.172,0.7799999999999999,2.57,1.1,3.16,1.199219746330605,1.5025641025641026,59.501707264,8.10239597135944
FALaF3,2.53,1.172,0.705,2.57,1.1,3.98,1.2188790231485285,1.6624113475177305,52.90330506399998,7.5634967281373555
FALaO3,2.53,1.172,1.26,2.57,1.1,3.44,1.102113265837862,0.9301587301587301,115.074924544,3.3473299343690273
FALaS3,2.53,1.172,0.88,2.57,1.1,2.58,1.1752428375669646,1.3318181818181818,69.122916864,6.730449187447578
FALaSe3,2.53,1.172,1.0133333333333334,2.57,1.1,2.55,1.1466870560498044,1.156578947368421,83.49165262696296,8.370258065996778
FACeI3,2.53,1.08,1.2733333333333334,2.57,1.12,2.66,1.1429613216279135,0.8481675392670157,104.26542696296299,9.012608155625871
FACeBr3,2.53,1.08,0.8825000000000001,2.57,1.12,2.96,1.229740808475752,1.2237960339943343,60.467078125000015,11.668491956687076
FACeCl3,2.53,1.08,0.7799999999999999,2.57,1.12,3.16,1.2585359918480328,1.3846153846153848,51.47884799999999,9.404184269377076
FACeF3,2.53,1.08,0.705,2.57,1.12,3.98,1.2817007991315337,1.5319148936170215,45.49929300000001,8.838470393410889
FACeO3,2.53,1.08,1.26,2.57,1.12,3.44,1.1454442147511457,0.8571428571428572,102.50323199999998,3.7774800990060444
FACeS3,2.53,1.08,0.88,2.57,1.12,2.58,1.2304072972894957,1.2272727272727273,60.236287999999995,7.756760492673892
FACeSe3,2.53,1.08,1.0133333333333334,2.57,1.12,2.55,1.1970828566023115,1.0657894736842104,73.38463762962967,9.550457436662088
